0.02968,4.719,-0.4921,2.239,-2.856,-0.3831,1.267,-1.843,6.898,-1.7
2.177,-4.163,-0.178,-3.336,-0.6686,1.777,-0.7393,-0.08358,3.126,-0.1262
-0.138,0.1384,-0.04434,0.271,-0.07471,-0.09033,-0.1439,-0.3497,-0.06832,-0.09777
0.3277,-0.2543,-0.1678,-0.09636,-0.5101,0.393,0.6824,-0.04814,-0.3896,-0.08562
0.03103,-0.03937,-0.2097,-0.8425,-0.9077,-0.02021,-1.076,0.00121,-0.0313,-0.1291
1.218,0.8483,-0.4668,-1.03,-2.501,-0.57,0.06382,-2.546,1.643,-0.935
-0.5507,-4.915,0.4547,-1.23,5.748,1.741,3.799,2.428,-9.826,2.35
7.104,4.65,-0.2799,2.05,-2.401,-10.52,-12.73,-0.6061,-3.535,-1.968
-1.491,3.286,-0.155,-0.7864,-3.137,-1.839,1.638,-2.18,10.01,0.1149
-0.2231,-1.063,-0.3374,0.005988,-0.02183,0.3298,-0.508,-0.6266,-1.878,-0.5423
10.44,-0.9023,-0.03294,-7.119,-1.531,-3.929,-11.07,-3.16,2.646,0.9281
1.544,1.907,-0.1973,-0.5541,-1.032,-2.295,-1.479,-1.744,2.214,-1.188
0.2368,-0.09383,-0.1562,-0.3343,-0.2418,-0.1004,-0.3048,-0.2308,-0.04729,-0.1994
0.4062,-2.033,-0.1638,-1.381,-0.2513,0.133,0.0469,0.3564,-0.8584,-0.02225
0.463,0.1135,-0.6348,-0.676,-3.138,-0.3257,-0.06063,-0.2157,1.155,-0.9769
-3.862,-0.6281,-0.0838,-0.6181,-1.167,2.423,2.757,1.22,1.389,-0.5574
-6.101,-0.9255,-0.4893,-0.5959,-4.947,-5.507,3.052,-1.138,2.456,-2.017
1.634,-0.004275,-0.4847,-0.7561,-1.808,-0.8017,-3.069,1.915,-0.1481,-0.6471
-3.684,-1.259,-0.7045,-0.6365,-2.164,-1.683,6.528,-3.798,4.09,-2.772
0.5612,-0.2709,-0.3477,-0.323,-0.1613,0.9251,-0.8566,0.1027,-1.038,0.8379
